g0,A_reg,B_reg,C_reg,rmse_reg,A_sub,B_sub,C_sub,rmse_sub,rel_dA,dphi_rad
1.6862745098039218,0.7387389310485559,0.7371647766684001,-0.04820062537136831,0.011010735342883528,0.8833548712743373,0.07753411717669348,0.8799456172274124,0.01525367942952198,0.19576055105220394,1.5482044576148286
1.731372549019608,0.7809004404761053,0.7471255634262203,-0.2271759019148558,0.01212130742804605,0.9577903253526112,0.07275964625360924,0.955022691466601,0.01797072003198398,0.22652040606950913,1.7899403162360308
1.7764705882352942,0.8295795036360418,0.731014535326047,-0.39219880417342556,0.013417605784433193,1.0348250064185114,0.06257866417492614,1.0329311229211529,0.021025472690093253,0.24740908120665928,2.0027162856247793
1.8215686274509806,0.882184925775024,0.6916244867042939,-0.5476365698670119,0.01486450479317589,1.1147847804137672,0.0453561245820696,1.1138617187986428,0.02442763997756632,0.2636633746993553,2.1998273829736945
1.8666666666666667,0.9372847886141182,0.6295907696141253,-0.6943473466386298,0.016599914064443586,1.1977945305037083,0.018693218453145685,1.1976486550272005,0.028274949852267462,0.27794086178949223,2.389460629555603
1.911764705882353,0.9938714288649281,0.544424244948047,-0.8314942324675275,0.01869659961400763,1.2843821585212079,-0.020511731190109933,1.2842183607203184,0.03260166824947438,0.29230212401624595,2.577853421053855
1.9311674322053916,1.0185408154817388,0.5002533918226106,-0.8872271055215677,0.019693793630997075,1.3228882875342194,-0.04230844156624783,1.3222115629003761,0.03462961313634175,0.2988073402915459,2.660173810418975
1.9378340988720582,1.0269958580664273,0.4841153726432723,-0.9057332932249224,0.020067832956500744,1.3363108454569332,-0.0506060604903309,1.3353522764901675,0.0353516183424761,0.30118425985949693,2.6886057007284645
1.944500765538725,1.0355304268150753,0.467280017125522,-0.9241064064570615,0.0204358370075151,1.3498369586359922,-0.05935191704969338,1.348531484557254,0.03608705423015715,0.3035222564996109,2.7174143040426033
1.9511674322053916,1.043997430597998,0.4500382607757292,-0.9420170905738274,0.02082456397224058,1.3634701534140892,-0.06856951936149065,1.3617448660691085,0.03683630285348363,0.30600910831083017,2.7462236154384327
1.9568627450980394,1.0512326919667352,0.4348660594421173,-0.957069319853538,0.02116161986797738,1.375204634726716,-0.07683667372932011,1.3730564128775098,0.037487626880676715,0.3081829030201359,2.7710104530075625
1.9578340988720582,1.0524667751877483,0.4322374254807233,-0.9596130057934265,0.021219565616310172,1.377214252128442,-0.07828405652981262,1.3749875282194166,0.03759976593626383,0.30855841210071683,2.7752550926201756
1.964500765538725,1.0610182330372329,0.41372099393737405,-0.9770335869420883,0.021619605274500762,1.3910733739660128,-0.08852258853279332,1.3882538971948324,0.03837787571582951,0.3110739576868306,2.804718171489413
1.9711674322053916,1.0694888416109136,0.39478368591078195,-0.9939578580950759,0.02202963206127481,1.4050519926776375,-0.09931422266221361,1.401537651047734,0.039171091122577245,0.3137603105435706,2.8342592821981727
1.9778340988720582,1.0780420481172972,0.37512200665608875,-1.010672121724571,0.022453394248003883,1.4191549627257627,-0.1106903405055985,1.4148316001375978,0.03997990473058363,0.31641893301303814,2.8642686435363593
1.9845007655387248,1.0865059982965144,0.35502732770613527,-1.0268645874292022,0.02287873353090767,1.433387567736816,-0.12268484383399596,1.428127567283782,0.04080484544687799,0.31926337266813265,2.8944143778981193
1.9911674322053916,1.0950510058053362,0.33420107456014175,-1.0428069558063588,0.023325877583070198,1.4477555575055425,-0.13533444843931772,1.4414162276573028,0.04164648694992562,0.3220896102833273,2.9250678310229805
1.9978340988720582,1.103499841993953,0.3129282315064926,-1.0582002755654991,0.023766581577888805,1.4622652476636127,-0.1486789816930158,1.4546869817687427,0.042505441134699395,0.3251159556320314,2.9559226453536285
2.0019607843137255,1.108724148780968,0.29946180077785095,-1.0675166827572153,0.02404268695654084,1.4713207822194978,-0.15730630608843796,1.4628874086052575,0.043046101864284675,0.3270395380466831,2.9752198378719688
2.004500765538725,1.112026170105854,0.29091790238077814,-1.0732981771505352,0.024236184659877348,1.4769235434897576,-0.16276178853874426,1.4679277071797545,0.04338237675459927,0.32813739747614834,2.9873296003101926
2.0111674322053914,1.1204510076914516,0.2684461297634944,-1.087817602381847,0.02469202987885203,1.4917380414982802,-0.1776301501645841,1.4811245437861167,0.04427802000685333,0.33137284116671806,3.0190108075117617
2.0178340988720582,1.1288594762232538,0.24536853828039007,-1.101870227150722,0.025154172958276804,1.5067171338820282,-0.19333578000860976,1.4942616229101702,0.045193159327321555,0.33472515013378495,3.051154654614745
2.0211674322053916,1.1331440612948744,0.23346574142454177,-1.1088323638985882,0.02541650508568526,1.514271259029949,-0.20152009326223197,1.500802151496235,0.04565830876434369,0.3363448750722394,3.0675493699128538
2.024500765538725,1.13733679871248,0.22154415454589138,-1.1155506179874128,0.025652317034085763,1.5218700948413624,-0.20993542866228315,1.5073207028913391,0.04612866151579436,0.3380997577535454,3.0839342097104847
2.0311674322053914,1.1457068099654961,0.1972373117525497,-1.1286015848181061,0.02612865274817376,1.5372072320956356,-0.22749155905231355,1.520280784910167,0.04708547663160947,0.3417108275213358,3.117113127625652
2.0378340988720582,1.1541362219511666,0.1721811524622406,-1.1412204298716735,0.026644617142162322,1.552740032709713,-0.2460731675172179,1.533117609776694,0.04806465370193626,0.34536981265926503,3.1321901278351434
2.044500765538725,1.1624575092283878,0.14662495347002058,-1.153173267025117,0.027134230731644757,1.5684813639383945,-0.26575673985952303,1.5458030742113578,0.049067351983615226,0.3492805986341092,3.097806067800294
2.0470588235294116,1.1656432231824134,0.13665123029920107,-1.1576055308302566,0.02732365238499981,1.5745797983393952,-0.27361968731178204,1.55062368357185,0.04945860868133909,0.3508248210292959,3.0844355003204886
2.0511674322053914,1.1707510033935276,0.12043647231641472,-1.1645398095741206,0.027629660254389187,1.584445675823025,-0.28662742242032174,1.5583044697205244,0.05009486592415416,0.35335837529104486,3.062743844108203
2.0578340988720583,1.179085833829831,0.09349558956433686,-1.1753731229997582,0.02816624814296654,1.6006492951829623,-0.3087803966135982,1.5705835962586847,0.05114864167101407,0.35753415846226905,3.0268445219723694
2.0645007655387246,1.187313060911562,0.06603020595921745,-1.185475565548344,0.028672898647568706,1.6171107589696263,-0.3323225644106436,1.5825956274294626,0.05223030492615353,0.36199188925630627,2.9902559321704385
2.0711674322053915,1.1955037461862756,0.037918980371205314,-1.1949022378726333,0.029184536801875608,1.6338512165258845,-0.3573746160226884,1.5942876721488342,0.05334169807436801,0.36666340171493567,2.95280173603391
2.0778340988720583,1.2037106548168697,0.009057346813881295,-1.203676578233684,0.029734491040520564,1.650894963065145,-0.38407355620396233,1.6055969863258677,0.05448491723320772,0.3715048184202616,2.914320138741643
